number,name,unigene,ligandid,ligandname,smiles,cas,nsc,hotligand,species,source,kinote,kival,reference,link
82719,5-HT6,HTR6,13211,(S)-4-(2-(Indolin-1-yl)ethyl)-2-(((2-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-LSD,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82720,5-HT7,HTR7,13211,(S)-4-(2-(Indolin-1-yl)ethyl)-2-(((2-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-LSD,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82729,5-HT1A,HTR1A,13212,(R)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-8-OH-DPAT,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82730,5-HT1B,HTR1B,13212,(R)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-5-CT,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82731,5-HT1D,HTR1D,13212,(R)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-5-CT,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82732,5-HT1E,HTR1E,13212,(R)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-5-HT,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82733,5-HT2A,HTR2A,13212,(R)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-KETANSERIN,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82734,5-HT2B,HTR2B,13212,(R)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-LSD,HUMAN,CLONED,,2561.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82735,5-HT2C,HTR2C,13212,(R)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-MESULERGINE,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82736,5-HT3,HTR3A,13212,(R)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-GR65630,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82737,5-HT4,HTR4,13212,(R)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-GR113808,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82739,5-HT6,HTR6,13212,(R)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-LSD,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82740,5-HT7,HTR7,13212,(R)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-LSD,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82749,5-HT1A,HTR1A,13213,(S)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-8-OH-DPAT,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82750,5-HT1B,HTR1B,13213,(S)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-5-CT,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82751,5-HT1D,HTR1D,13213,(S)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-5-CT,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82752,5-HT1E,HTR1E,13213,(S)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-5-HT,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82753,5-HT2A,HTR2A,13213,(S)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-KETANSERIN,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82754,5-HT2B,HTR2B,13213,(S)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-LSD,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82755,5-HT2C,HTR2C,13213,(S)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-MESULERGINE,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82756,5-HT3,HTR3A,13213,(S)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-GR65630,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82757,5-HT4,HTR4,13213,(S)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-GR113808,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82759,5-HT6,HTR6,13213,(S)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-LSD,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82760,5-HT7,HTR7,13213,(S)-2-(((5-Chloropyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine,,,,3H-LSD,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82769,5-HT1A,HTR1A,13214,(R)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-8-OH-DPAT,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82770,5-HT1B,HTR1B,13214,(R)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-5-CT,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82771,5-HT1D,HTR1D,13214,(R)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-5-CT,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82772,5-HT1E,HTR1E,13214,(R)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-5-HT,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82773,5-HT2A,HTR2A,13214,(R)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-KETANSERIN,HUMAN,CLONED,,1482.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82774,5-HT2B,HTR2B,13214,(R)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-LSD,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82775,5-HT2C,HTR2C,13214,(R)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-MESULERGINE,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82776,5-HT3,HTR3A,13214,(R)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-GR65630,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82777,5-HT4,HTR4,13214,(R)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-GR113808,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82779,5-HT6,HTR6,13214,(R)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-LSD,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82780,5-HT7,HTR7,13214,(R)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-LSD,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82789,5-HT1A,HTR1A,13215,(S)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-8-OH-DPAT,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82790,5-HT1B,HTR1B,13215,(S)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-5-CT,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82791,5-HT1D,HTR1D,13215,(S)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-5-CT,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82792,5-HT1E,HTR1E,13215,(S)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-5-HT,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82793,5-HT2A,HTR2A,13215,(S)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-KETANSERIN,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82794,5-HT2B,HTR2B,13215,(S)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-LSD,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82795,5-HT2C,HTR2C,13215,(S)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-MESULERGINE,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82796,5-HT3,HTR3A,13215,(S)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-GR65630,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82797,5-HT4,HTR4,13215,(S)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-GR113808,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82799,5-HT6,HTR6,13215,(S)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-LSD,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82800,5-HT7,HTR7,13215,(S)-4-(2-(Indolin-1-yl)ethyl)-2-(((6-methylpyridin-3-yl)oxy)methyl)morpholine,,,,3H-LSD,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82809,5-HT1A,HTR1A,13216,"(R)-2-(((2,4-Dimethylpyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine",,,,3H-8-OH-DPAT,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82810,5-HT1B,HTR1B,13216,"(R)-2-(((2,4-Dimethylpyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine",,,,3H-5-CT,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82811,5-HT1D,HTR1D,13216,"(R)-2-(((2,4-Dimethylpyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine",,,,3H-5-CT,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82812,5-HT1E,HTR1E,13216,"(R)-2-(((2,4-Dimethylpyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine",,,,3H-5-HT,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82813,5-HT2A,HTR2A,13216,"(R)-2-(((2,4-Dimethylpyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine",,,,3H-KETANSERIN,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82814,5-HT2B,HTR2B,13216,"(R)-2-(((2,4-Dimethylpyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine",,,,3H-LSD,HUMAN,CLONED,,1326.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82815,5-HT2C,HTR2C,13216,"(R)-2-(((2,4-Dimethylpyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine",,,,3H-MESULERGINE,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82816,5-HT3,HTR3A,13216,"(R)-2-(((2,4-Dimethylpyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine",,,,3H-GR65630,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82817,5-HT4,HTR4,13216,"(R)-2-(((2,4-Dimethylpyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine",,,,3H-GR113808,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82819,5-HT6,HTR6,13216,"(R)-2-(((2,4-Dimethylpyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine",,,,3H-LSD,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
82820,5-HT7,HTR7,13216,"(R)-2-(((2,4-Dimethylpyridin-3-yl)oxy)methyl)-4-(2-(indolin-1-yl)ethyl)morpholine",,,,3H-LSD,HUMAN,CLONED,>,10000.0,Besnard J et al 2012,https://pubmed.ncbi.nlm.nih.gov/23235874/
83188,5-HT1A,HTR1A,13288,(+)-Mefloquine,,,,3H-8-OH-DPAT,HUMAN,CLONED,>,9100.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83189,5-HT2A,HTR2A,13288,(+)-Mefloquine,,,,125I-DOI,HUMAN,CLONED,,341.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83190,5-HT2C,HTR2C,13288,(+)-Mefloquine,,,,125I-DOI,HUMAN,CLONED,,5730.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83191,5-HT2C,HTR2C,13289,(-)-Mefloquine,,,,125I-DOI,HUMAN,CLONED,,3870.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83192,5-HT2A,HTR2A,13289,(-)-Mefloquine,,,,125I-DOI,HUMAN,CLONED,,1510.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83193,5-HT1A,HTR1A,13289,(-)-Mefloquine,,,,3H-8-OH-DPAT,HUMAN,CLONED,>,10000.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83194,5-HT1A,HTR1A,7034,Chloroquine,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,54-05-7,,3H-8-OH-DPAT,HUMAN,CLONED,,6000.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83195,5-HT2A,HTR2A,7034,Chloroquine,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,54-05-7,,125I-DOI,HUMAN,CLONED,>,6300.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83196,5-HT2C,HTR2C,7034,Chloroquine,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,54-05-7,,125I-DOI,HUMAN,CLONED,,6200.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83197,5-HT2C,HTR2C,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,125I-DOI,HUMAN,CLONED,,4.31,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83198,5-HT2A,HTR2A,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,125I-DOI,HUMAN,CLONED,,9.1,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83199,5-HT1A,HTR1A,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-8-OH-DPAT,HUMAN,CLONED,,2.67,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83200,5-HT1A,HTR1A,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,3H-8-OH-DPAT,HUMAN,CLONED,,2.78,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83201,5-HT2A,HTR2A,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,125I-DOI,HUMAN,CLONED,,0.71,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83202,5-HT2C,HTR2C,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,125I-DOI,HUMAN,CLONED,,2.91,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83203,5-HT2C,HTR2C,692,DMT,CN(C)CCC1=CNC2=CC=CC=C21,61-50-7,63795.0,125I-DOI,HUMAN,CLONED,,166.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83204,5-HT2A,HTR2A,692,DMT,CN(C)CCC1=CNC2=CC=CC=C21,61-50-7,63795.0,125I-DOI,HUMAN,CLONED,,210.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83205,5-HT1A,HTR1A,692,DMT,CN(C)CCC1=CNC2=CC=CC=C21,61-50-7,63795.0,3H-8-OH-DPAT,HUMAN,CLONED,,450.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83206,5-HT1A,HTR1A,722,DOM,CC1=CC(=C(C=C1OC)CC(C)N)OC,15588-95-1,,3H-8-OH-DPAT,HUMAN,CLONED,,14200.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83207,5-HT2A,HTR2A,722,DOM,CC1=CC(=C(C=C1OC)CC(C)N)OC,15588-95-1,,125I-DOI,HUMAN,CLONED,,4.3,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83208,5-HT2C,HTR2C,722,DOM,CC1=CC(=C(C=C1OC)CC(C)N)OC,15588-95-1,,125I-DOI,HUMAN,CLONED,,25.7,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83209,5-HT2C,HTR2C,1014,KETANSERIN,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O,74050-98-9,,125I-DOI,HUMAN,CLONED,,117.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83210,5-HT2A,HTR2A,1014,KETANSERIN,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O,74050-98-9,,125I-DOI,HUMAN,CLONED,,7.6,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83211,5-HT1A,HTR1A,1014,KETANSERIN,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O,74050-98-9,,3H-8-OH-DPAT,HUMAN,CLONED,,6510.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83212,5-HT1A,HTR1A,1608,Ro 60-0175,CC(CN1C=CC2=CC(=C(C=C21)Cl)F)N.C(=CC(=O)O)C(=O)O,3045226,,3H-8-OH-DPAT,HUMAN,CLONED,,6680.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83213,5-HT2A,HTR2A,1608,Ro 60-0175,CC(CN1C=CC2=CC(=C(C=C21)Cl)F)N.C(=CC(=O)O)C(=O)O,3045226,,125I-DOI,HUMAN,CLONED,,13.1,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83214,5-HT2C,HTR2C,1608,Ro 60-0175,CC(CN1C=CC2=CC(=C(C=C21)Cl)F)N.C(=CC(=O)O)C(=O)O,3045226,,125I-DOI,HUMAN,CLONED,,7.3,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83215,5-HT2C,HTR2C,13290,SB242087,,,,125I-DOI,HUMAN,CLONED,,11.4,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83216,5-HT2A,HTR2A,13290,SB242087,,,,125I-DOI,HUMAN,CLONED,,120.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83217,5-HT1A,HTR1A,13290,SB242087,,,,3H-8-OH-DPAT,HUMAN,CLONED,>,9300.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83218,5-HT1A,HTR1A,8705,Cyclohexanecarboxylic acid {2-[4-(2-methoxy-phenyl)-piperazin-1-yl]-ethyl}-pyridin-2-yl-amide,COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=N3)C(=O)C4CCCCC4,5684,,3H-8-OH-DPAT,HUMAN,CLONED,,1.21,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83219,5-HT2A,HTR2A,8705,Cyclohexanecarboxylic acid {2-[4-(2-methoxy-phenyl)-piperazin-1-yl]-ethyl}-pyridin-2-yl-amide,COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=N3)C(=O)C4CCCCC4,5684,,125I-DOI,HUMAN,CLONED,,331.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83220,5-HT2C,HTR2C,8705,Cyclohexanecarboxylic acid {2-[4-(2-methoxy-phenyl)-piperazin-1-yl]-ethyl}-pyridin-2-yl-amide,COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=N3)C(=O)C4CCCCC4,5684,,125I-DOI,HUMAN,CLONED,,3000.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83221,5-HT2A,HTR2A,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,125I-DOI,HUMAN,CLONED,,3.734,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83222,5-HT2A,HTR2A,13288,(+)-Mefloquine,,,,125I-DOI,HUMAN,CLONED,,2400.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83223,5-HT2A,HTR2A,13289,(-)-Mefloquine,,,,125I-DOI,HUMAN,CLONED,,4260.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83224,5-HT2A,HTR2A,7034,Chloroquine,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,54-05-7,,125I-DOI,HUMAN,CLONED,,39980.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83225,5-HT2A,HTR2A,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,125I-DOI,HUMAN,CLONED,,0.72,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83226,5-HT2A,HTR2A,722,DOM,CC1=CC(=C(C=C1OC)CC(C)N)OC,15588-95-1,,125I-DOI,HUMAN,CLONED,,2.06,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83227,5-HT2A,HTR2A,692,DMT,CN(C)CCC1=CNC2=CC=CC=C21,61-50-7,63795.0,125I-DOI,HUMAN,CLONED,,53.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83228,5-HT2A,HTR2A,1014,KETANSERIN,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O,74050-98-9,,125I-DOI,HUMAN,CLONED,,4.1,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83229,5-HT2A,HTR2A,1172,MDL 100907,COC1=CC=CC(=C1OC)C(C2CCN(CC2)CCC3=CC=C(C=C3)F)O,139290-65-6,,125I-DOI,HUMAN,CLONED,,0.67,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
83230,5-HT2A,HTR2A,1172,MDL 100907,COC1=CC=CC(=C1OC)C(C2CCN(CC2)CCC3=CC=C(C=C3)F)O,139290-65-6,,3H-KETANSERIN,HUMAN,CLONED,,0.048,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/
